Entity,Code,Date,Total confirmed deaths due to COVID-19 (deaths),Total confirmed cases of COVID-19 (cases)
San Marino,SMR,"Feb 24, 2020",0,0
San Marino,SMR,"Feb 25, 2020",0,0
San Marino,SMR,"Feb 26, 2020",0,0
San Marino,SMR,"Feb 27, 2020",0,0
San Marino,SMR,"Feb 28, 2020",0,1
San Marino,SMR,"Feb 29, 2020",0,1
San Marino,SMR,"Mar 1, 2020",0,1
San Marino,SMR,"Mar 2, 2020",1,8
San Marino,SMR,"Mar 4, 2020",1,10
San Marino,SMR,"Mar 5, 2020",1,15
San Marino,SMR,"Mar 6, 2020",1,22
San Marino,SMR,"Mar 7, 2020",1,23
San Marino,SMR,"Mar 8, 2020",1,26
San Marino,SMR,"Mar 9, 2020",1,37
San Marino,SMR,"Mar 10, 2020",2,49
San Marino,SMR,"Mar 11, 2020",2,62
San Marino,SMR,"Mar 12, 2020",3,66
San Marino,SMR,"Mar 13, 2020",5,67
San Marino,SMR,"Mar 14, 2020",5,73
San Marino,SMR,"Mar 15, 2020",5,92
San Marino,SMR,"Mar 16, 2020",7,98
San Marino,SMR,"Mar 17, 2020",9,102
San Marino,SMR,"Mar 18, 2020",11,104
San Marino,SMR,"Mar 19, 2020",14,109
San Marino,SMR,"Mar 20, 2020",14,126
San Marino,SMR,"Mar 21, 2020",14,151
San Marino,SMR,"Mar 22, 2020",20,151
San Marino,SMR,"Mar 23, 2020",20,151
San Marino,SMR,"Mar 24, 2020",20,187
San Marino,SMR,"Mar 25, 2020",21,187
San Marino,SMR,"Mar 26, 2020",21,208
San Marino,SMR,"Mar 27, 2020",21,218
Saudi Arabia,SAU,"Mar 3, 2020",0,1
Saudi Arabia,SAU,"Mar 6, 2020",0,5
Saudi Arabia,SAU,"Mar 8, 2020",0,7
Saudi Arabia,SAU,"Mar 9, 2020",0,11
Saudi Arabia,SAU,"Mar 10, 2020",0,15
Saudi Arabia,SAU,"Mar 11, 2020",0,20
Saudi Arabia,SAU,"Mar 12, 2020",0,45
Saudi Arabia,SAU,"Mar 13, 2020",0,62
Saudi Arabia,SAU,"Mar 14, 2020",0,86
Saudi Arabia,SAU,"Mar 15, 2020",0,86
Saudi Arabia,SAU,"Mar 16, 2020",0,118
Saudi Arabia,SAU,"Mar 17, 2020",0,133
Saudi Arabia,SAU,"Mar 18, 2020",0,133
Saudi Arabia,SAU,"Mar 19, 2020",0,171
Saudi Arabia,SAU,"Mar 20, 2020",0,238
Saudi Arabia,SAU,"Mar 21, 2020",0,274
Saudi Arabia,SAU,"Mar 22, 2020",0,392
Saudi Arabia,SAU,"Mar 23, 2020",0,511
Saudi Arabia,SAU,"Mar 24, 2020",0,562
Saudi Arabia,SAU,"Mar 25, 2020",1,767
Saudi Arabia,SAU,"Mar 26, 2020",2,900
Saudi Arabia,SAU,"Mar 27, 2020",3,1012
Senegal,SEN,"Mar 3, 2020",0,1
Senegal,SEN,"Mar 5, 2020",0,3
Senegal,SEN,"Mar 6, 2020",0,4
Senegal,SEN,"Mar 13, 2020",0,6
Senegal,SEN,"Mar 14, 2020",0,19
Senegal,SEN,"Mar 15, 2020",0,21
Senegal,SEN,"Mar 16, 2020",0,26
Senegal,SEN,"Mar 17, 2020",0,27
Senegal,SEN,"Mar 18, 2020",0,31
Senegal,SEN,"Mar 19, 2020",0,36
Senegal,SEN,"Mar 20, 2020",0,36
Senegal,SEN,"Mar 21, 2020",0,47
Senegal,SEN,"Mar 22, 2020",0,56
Senegal,SEN,"Mar 23, 2020",0,67
Senegal,SEN,"Mar 24, 2020",0,79
Senegal,SEN,"Mar 25, 2020",0,86
Senegal,SEN,"Mar 26, 2020",0,99
Senegal,SEN,"Mar 27, 2020",0,105
Serbia,SRB,"Mar 7, 2020",0,1
Serbia,SRB,"Mar 11, 2020",0,5
Serbia,SRB,"Mar 12, 2020",0,18
Serbia,SRB,"Mar 13, 2020",0,24
Serbia,SRB,"Mar 14, 2020",0,41
Serbia,SRB,"Mar 15, 2020",0,46
Serbia,SRB,"Mar 16, 2020",0,55
Serbia,SRB,"Mar 17, 2020",0,57
Serbia,SRB,"Mar 18, 2020",0,72
Serbia,SRB,"Mar 19, 2020",0,94
Serbia,SRB,"Mar 20, 2020",0,126
Serbia,SRB,"Mar 21, 2020",1,135
Serbia,SRB,"Mar 22, 2020",1,149
Serbia,SRB,"Mar 23, 2020",1,188
Serbia,SRB,"Mar 24, 2020",1,222
Serbia,SRB,"Mar 25, 2020",1,249
Serbia,SRB,"Mar 26, 2020",2,303
Serbia,SRB,"Mar 27, 2020",3,384
Seychelles,SYC,"Mar 15, 2020",0,2
Seychelles,SYC,"Mar 16, 2020",0,3
Seychelles,SYC,"Mar 17, 2020",0,4
Seychelles,SYC,"Mar 18, 2020",0,4
Seychelles,SYC,"Mar 19, 2020",0,6
Seychelles,SYC,"Mar 20, 2020",0,6
Seychelles,SYC,"Mar 21, 2020",0,7
Seychelles,SYC,"Mar 22, 2020",0,7
Seychelles,SYC,"Mar 23, 2020",0,7
Seychelles,SYC,"Mar 24, 2020",0,7
Seychelles,SYC,"Mar 25, 2020",0,7
Seychelles,SYC,"Mar 26, 2020",0,7
Seychelles,SYC,"Mar 27, 2020",0,7
Singapore,SGP,"Dec 31, 2019",0,0
Singapore,SGP,"Jan 1, 2020",0,0
Singapore,SGP,"Jan 2, 2020",0,0
Singapore,SGP,"Jan 3, 2020",0,0
Singapore,SGP,"Jan 4, 2020",0,0
Singapore,SGP,"Jan 5, 2020",0,0
Singapore,SGP,"Jan 6, 2020",0,0
Singapore,SGP,"Jan 7, 2020",0,0
Singapore,SGP,"Jan 8, 2020",0,0
Singapore,SGP,"Jan 9, 2020",0,0
Singapore,SGP,"Jan 10, 2020",0,0
Singapore,SGP,"Jan 11, 2020",0,0
Singapore,SGP,"Jan 12, 2020",0,0
Singapore,SGP,"Jan 13, 2020",0,0
Singapore,SGP,"Jan 14, 2020",0,0
Singapore,SGP,"Jan 15, 2020",0,0
Singapore,SGP,"Jan 16, 2020",0,0
Singapore,SGP,"Jan 17, 2020",0,0
Singapore,SGP,"Jan 18, 2020",0,0
Singapore,SGP,"Jan 19, 2020",0,0
Singapore,SGP,"Jan 20, 2020",0,0
Singapore,SGP,"Jan 21, 2020",0,0
Singapore,SGP,"Jan 22, 2020",0,0
Singapore,SGP,"Jan 23, 2020",0,0
Singapore,SGP,"Jan 24, 2020",0,3
Singapore,SGP,"Jan 25, 2020",0,3
Singapore,SGP,"Jan 26, 2020",0,4
Singapore,SGP,"Jan 27, 2020",0,4
Singapore,SGP,"Jan 28, 2020",0,5
Singapore,SGP,"Jan 29, 2020",0,7
Singapore,SGP,"Jan 30, 2020",0,10
Singapore,SGP,"Jan 31, 2020",0,13
Singapore,SGP,"Feb 1, 2020",0,16
Singapore,SGP,"Feb 2, 2020",0,18
Singapore,SGP,"Feb 3, 2020",0,18
Singapore,SGP,"Feb 4, 2020",0,18
Singapore,SGP,"Feb 5, 2020",0,24
Singapore,SGP,"Feb 6, 2020",0,28
Singapore,SGP,"Feb 7, 2020",0,30
Singapore,SGP,"Feb 8, 2020",0,33
Singapore,SGP,"Feb 9, 2020",0,40
Singapore,SGP,"Feb 10, 2020",0,43
Singapore,SGP,"Feb 11, 2020",0,45
Singapore,SGP,"Feb 12, 2020",0,47
Singapore,SGP,"Feb 13, 2020",0,50
Singapore,SGP,"Feb 14, 2020",0,58
Singapore,SGP,"Feb 15, 2020",0,67
Singapore,SGP,"Feb 16, 2020",0,72
Singapore,SGP,"Feb 17, 2020",0,75
Singapore,SGP,"Feb 18, 2020",0,77
Singapore,SGP,"Feb 19, 2020",0,81
Singapore,SGP,"Feb 20, 2020",0,84
Singapore,SGP,"Feb 21, 2020",0,85
Singapore,SGP,"Feb 22, 2020",0,86
Singapore,SGP,"Feb 23, 2020",0,89
Singapore,SGP,"Feb 24, 2020",0,89
Singapore,SGP,"Feb 25, 2020",0,90
Singapore,SGP,"Feb 26, 2020",0,91
Singapore,SGP,"Feb 27, 2020",0,93
Singapore,SGP,"Feb 28, 2020",0,96
Singapore,SGP,"Feb 29, 2020",0,98
Singapore,SGP,"Mar 1, 2020",0,102
Singapore,SGP,"Mar 2, 2020",0,106
Singapore,SGP,"Mar 3, 2020",0,108
Singapore,SGP,"Mar 4, 2020",0,110
Singapore,SGP,"Mar 5, 2020",0,112
Singapore,SGP,"Mar 6, 2020",0,117
Singapore,SGP,"Mar 7, 2020",0,130
Singapore,SGP,"Mar 8, 2020",0,138
Singapore,SGP,"Mar 9, 2020",0,150
Singapore,SGP,"Mar 10, 2020",0,160
Singapore,SGP,"Mar 11, 2020",0,166
Singapore,SGP,"Mar 12, 2020",0,178
Singapore,SGP,"Mar 13, 2020",0,187
Singapore,SGP,"Mar 14, 2020",0,200
Singapore,SGP,"Mar 15, 2020",0,214
Singapore,SGP,"Mar 16, 2020",0,226
Singapore,SGP,"Mar 17, 2020",0,243
Singapore,SGP,"Mar 18, 2020",0,266
Singapore,SGP,"Mar 19, 2020",0,313
Singapore,SGP,"Mar 20, 2020",0,345
Singapore,SGP,"Mar 21, 2020",0,385
Singapore,SGP,"Mar 22, 2020",2,432
Singapore,SGP,"Mar 23, 2020",2,455
Singapore,SGP,"Mar 24, 2020",2,509
Singapore,SGP,"Mar 25, 2020",2,558
Singapore,SGP,"Mar 26, 2020",2,568
Singapore,SGP,"Mar 27, 2020",2,594
Sint Maarten (Dutch part),SXM,"Mar 3, 2020",0,1
Sint Maarten (Dutch part),SXM,"Mar 26, 2020",0,2
Sint Maarten (Dutch part),SXM,"Mar 27, 2020",0,2
Slovakia,SVK,"Mar 7, 2020",0,1
Slovakia,SVK,"Mar 8, 2020",0,3
Slovakia,SVK,"Mar 9, 2020",0,5
Slovakia,SVK,"Mar 11, 2020",0,7
Slovakia,SVK,"Mar 12, 2020",0,10
Slovakia,SVK,"Mar 13, 2020",0,21
Slovakia,SVK,"Mar 14, 2020",0,30
Slovakia,SVK,"Mar 15, 2020",0,44
Slovakia,SVK,"Mar 16, 2020",0,61
Slovakia,SVK,"Mar 17, 2020",0,84
Slovakia,SVK,"Mar 18, 2020",0,97
Slovakia,SVK,"Mar 19, 2020",0,107
Slovakia,SVK,"Mar 20, 2020",0,123
Slovakia,SVK,"Mar 21, 2020",0,137
Slovakia,SVK,"Mar 22, 2020",0,178
Slovakia,SVK,"Mar 23, 2020",0,185
Slovakia,SVK,"Mar 24, 2020",0,191
Slovakia,SVK,"Mar 25, 2020",0,204
Slovakia,SVK,"Mar 26, 2020",0,216
Slovakia,SVK,"Mar 27, 2020",0,226
Slovenia,SVN,"Mar 5, 2020",0,1
Slovenia,SVN,"Mar 6, 2020",0,6
Slovenia,SVN,"Mar 7, 2020",0,9
Slovenia,SVN,"Mar 8, 2020",0,12
Slovenia,SVN,"Mar 9, 2020",0,16
Slovenia,SVN,"Mar 11, 2020",0,31
Slovenia,SVN,"Mar 12, 2020",0,57
Slovenia,SVN,"Mar 13, 2020",0,96
Slovenia,SVN,"Mar 14, 2020",0,141
Slovenia,SVN,"Mar 15, 2020",0,181
Slovenia,SVN,"Mar 16, 2020",0,219
Slovenia,SVN,"Mar 17, 2020",0,253
Slovenia,SVN,"Mar 18, 2020",1,275
Slovenia,SVN,"Mar 19, 2020",1,286
Slovenia,SVN,"Mar 20, 2020",1,319
Slovenia,SVN,"Mar 21, 2020",1,341
Slovenia,SVN,"Mar 22, 2020",1,383
Slovenia,SVN,"Mar 23, 2020",1,414
Slovenia,SVN,"Mar 24, 2020",1,442
Slovenia,SVN,"Mar 25, 2020",3,480
Slovenia,SVN,"Mar 26, 2020",4,528
Slovenia,SVN,"Mar 27, 2020",5,577
Somalia,SOM,"Mar 17, 2020",0,1
Somalia,SOM,"Mar 18, 2020",0,1
Somalia,SOM,"Mar 19, 2020",0,1
Somalia,SOM,"Mar 20, 2020",0,1
Somalia,SOM,"Mar 21, 2020",0,1
Somalia,SOM,"Mar 22, 2020",0,1
Somalia,SOM,"Mar 23, 2020",0,1
Somalia,SOM,"Mar 24, 2020",0,1
Somalia,SOM,"Mar 25, 2020",0,1
Somalia,SOM,"Mar 26, 2020",0,1
Somalia,SOM,"Mar 27, 2020",0,2
South Africa,ZAF,"Mar 6, 2020",0,1
South Africa,ZAF,"Mar 8, 2020",0,2
South Africa,ZAF,"Mar 9, 2020",0,3
South Africa,ZAF,"Mar 10, 2020",0,7
South Africa,ZAF,"Mar 12, 2020",0,13
South Africa,ZAF,"Mar 13, 2020",0,17
South Africa,ZAF,"Mar 14, 2020",0,24
South Africa,ZAF,"Mar 15, 2020",0,24
South Africa,ZAF,"Mar 16, 2020",0,51
South Africa,ZAF,"Mar 17, 2020",0,62
South Africa,ZAF,"Mar 18, 2020",0,85
South Africa,ZAF,"Mar 19, 2020",0,116
South Africa,ZAF,"Mar 20, 2020",0,150
South Africa,ZAF,"Mar 21, 2020",0,205
South Africa,ZAF,"Mar 22, 2020",0,240
South Africa,ZAF,"Mar 23, 2020",0,274
South Africa,ZAF,"Mar 24, 2020",0,402
South Africa,ZAF,"Mar 25, 2020",0,557
South Africa,ZAF,"Mar 26, 2020",0,709
South Africa,ZAF,"Mar 27, 2020",2,927
South Korea,KOR,"Dec 31, 2019",0,0
South Korea,KOR,"Jan 1, 2020",0,0
South Korea,KOR,"Jan 2, 2020",0,0
South Korea,KOR,"Jan 3, 2020",0,0
South Korea,KOR,"Jan 4, 2020",0,0
South Korea,KOR,"Jan 5, 2020",0,0
South Korea,KOR,"Jan 6, 2020",0,0
South Korea,KOR,"Jan 7, 2020",0,0
South Korea,KOR,"Jan 8, 2020",0,0
South Korea,KOR,"Jan 9, 2020",0,0
South Korea,KOR,"Jan 10, 2020",0,0
South Korea,KOR,"Jan 11, 2020",0,0
South Korea,KOR,"Jan 12, 2020",0,0
South Korea,KOR,"Jan 13, 2020",0,0
South Korea,KOR,"Jan 14, 2020",0,0
South Korea,KOR,"Jan 15, 2020",0,0
South Korea,KOR,"Jan 16, 2020",0,0
South Korea,KOR,"Jan 17, 2020",0,0
South Korea,KOR,"Jan 18, 2020",0,0
South Korea,KOR,"Jan 19, 2020",0,0
South Korea,KOR,"Jan 20, 2020",0,1
South Korea,KOR,"Jan 21, 2020",0,1
South Korea,KOR,"Jan 22, 2020",0,1
South Korea,KOR,"Jan 23, 2020",0,1
South Korea,KOR,"Jan 24, 2020",0,2
South Korea,KOR,"Jan 25, 2020",0,2
South Korea,KOR,"Jan 26, 2020",0,3
South Korea,KOR,"Jan 27, 2020",0,4
South Korea,KOR,"Jan 28, 2020",0,4
South Korea,KOR,"Jan 29, 2020",0,4
South Korea,KOR,"Jan 30, 2020",0,4
South Korea,KOR,"Jan 31, 2020",0,7
South Korea,KOR,"Feb 1, 2020",0,12
South Korea,KOR,"Feb 2, 2020",0,15
South Korea,KOR,"Feb 3, 2020",0,15
South Korea,KOR,"Feb 4, 2020",0,16
South Korea,KOR,"Feb 5, 2020",0,18
South Korea,KOR,"Feb 6, 2020",0,23
South Korea,KOR,"Feb 7, 2020",0,24
South Korea,KOR,"Feb 8, 2020",0,24
South Korea,KOR,"Feb 9, 2020",0,25
South Korea,KOR,"Feb 10, 2020",0,27
South Korea,KOR,"Feb 11, 2020",0,28
South Korea,KOR,"Feb 12, 2020",0,28
South Korea,KOR,"Feb 13, 2020",0,28
South Korea,KOR,"Feb 14, 2020",0,28
South Korea,KOR,"Feb 15, 2020",0,28
South Korea,KOR,"Feb 16, 2020",0,29
South Korea,KOR,"Feb 17, 2020",0,30
South Korea,KOR,"Feb 18, 2020",0,31
South Korea,KOR,"Feb 19, 2020",0,46
South Korea,KOR,"Feb 20, 2020",0,80
South Korea,KOR,"Feb 21, 2020",1,155
South Korea,KOR,"Feb 22, 2020",2,345
South Korea,KOR,"Feb 23, 2020",5,601
South Korea,KOR,"Feb 24, 2020",7,762
South Korea,KOR,"Feb 25, 2020",8,892
South Korea,KOR,"Feb 26, 2020",11,1146
South Korea,KOR,"Feb 27, 2020",12,1595
South Korea,KOR,"Feb 28, 2020",13,2022
South Korea,KOR,"Feb 29, 2020",16,2931
South Korea,KOR,"Mar 1, 2020",17,3526
South Korea,KOR,"Mar 2, 2020",22,4212
South Korea,KOR,"Mar 3, 2020",28,4812
South Korea,KOR,"Mar 4, 2020",32,5328
South Korea,KOR,"Mar 5, 2020",35,5766
South Korea,KOR,"Mar 6, 2020",42,6284
South Korea,KOR,"Mar 7, 2020",44,6767
South Korea,KOR,"Mar 8, 2020",50,7134
South Korea,KOR,"Mar 9, 2020",51,7382
South Korea,KOR,"Mar 10, 2020",54,7513
South Korea,KOR,"Mar 11, 2020",60,7755
South Korea,KOR,"Mar 12, 2020",66,7869
South Korea,KOR,"Mar 13, 2020",67,7979
South Korea,KOR,"Mar 14, 2020",72,8086
South Korea,KOR,"Mar 15, 2020",75,8162
South Korea,KOR,"Mar 16, 2020",75,8236
South Korea,KOR,"Mar 17, 2020",81,8320
South Korea,KOR,"Mar 18, 2020",86,8413
South Korea,KOR,"Mar 19, 2020",91,8565
South Korea,KOR,"Mar 20, 2020",100,8652
South Korea,KOR,"Mar 21, 2020",103,8799
South Korea,KOR,"Mar 22, 2020",104,8897
South Korea,KOR,"Mar 23, 2020",113,8961
South Korea,KOR,"Mar 24, 2020",120,9037
South Korea,KOR,"Mar 25, 2020",126,9137
South Korea,KOR,"Mar 26, 2020",131,9241
South Korea,KOR,"Mar 27, 2020",139,9332
Spain,ESP,"Dec 31, 2019",0,0
Spain,ESP,"Jan 1, 2020",0,0
Spain,ESP,"Jan 2, 2020",0,0
Spain,ESP,"Jan 3, 2020",0,0
Spain,ESP,"Jan 4, 2020",0,0
Spain,ESP,"Jan 5, 2020",0,0
Spain,ESP,"Jan 6, 2020",0,0
Spain,ESP,"Jan 7, 2020",0,0
Spain,ESP,"Jan 8, 2020",0,0
Spain,ESP,"Jan 9, 2020",0,0
Spain,ESP,"Jan 10, 2020",0,0
Spain,ESP,"Jan 11, 2020",0,0
Spain,ESP,"Jan 12, 2020",0,0
Spain,ESP,"Jan 13, 2020",0,0
Spain,ESP,"Jan 14, 2020",0,0
Spain,ESP,"Jan 15, 2020",0,0
Spain,ESP,"Jan 16, 2020",0,0
Spain,ESP,"Jan 17, 2020",0,0
Spain,ESP,"Jan 18, 2020",0,0
Spain,ESP,"Jan 19, 2020",0,0
Spain,ESP,"Jan 20, 2020",0,0
Spain,ESP,"Jan 21, 2020",0,0
Spain,ESP,"Jan 22, 2020",0,0
Spain,ESP,"Jan 23, 2020",0,0
Spain,ESP,"Jan 24, 2020",0,0
Spain,ESP,"Jan 25, 2020",0,0
Spain,ESP,"Jan 26, 2020",0,0
Spain,ESP,"Jan 27, 2020",0,0
Spain,ESP,"Jan 28, 2020",0,0
Spain,ESP,"Jan 29, 2020",0,0
Spain,ESP,"Jan 30, 2020",0,0
Spain,ESP,"Jan 31, 2020",0,0
Spain,ESP,"Feb 1, 2020",0,1
Spain,ESP,"Feb 2, 2020",0,1
Spain,ESP,"Feb 3, 2020",0,1
Spain,ESP,"Feb 4, 2020",0,1
Spain,ESP,"Feb 5, 2020",0,1
Spain,ESP,"Feb 6, 2020",0,1
Spain,ESP,"Feb 7, 2020",0,1
Spain,ESP,"Feb 8, 2020",0,1
Spain,ESP,"Feb 9, 2020",0,1
Spain,ESP,"Feb 10, 2020",0,2
Spain,ESP,"Feb 11, 2020",0,2
Spain,ESP,"Feb 12, 2020",0,2
Spain,ESP,"Feb 13, 2020",0,2
Spain,ESP,"Feb 14, 2020",0,2
Spain,ESP,"Feb 15, 2020",0,2
Spain,ESP,"Feb 16, 2020",0,2
Spain,ESP,"Feb 17, 2020",0,2
Spain,ESP,"Feb 18, 2020",0,2
Spain,ESP,"Feb 19, 2020",0,2
Spain,ESP,"Feb 20, 2020",0,2
Spain,ESP,"Feb 21, 2020",0,2
Spain,ESP,"Feb 22, 2020",0,2
Spain,ESP,"Feb 23, 2020",0,2
Spain,ESP,"Feb 24, 2020",0,2
Spain,ESP,"Feb 25, 2020",0,3
Spain,ESP,"Feb 26, 2020",0,7
Spain,ESP,"Feb 27, 2020",0,12
Spain,ESP,"Feb 28, 2020",0,25
Spain,ESP,"Feb 29, 2020",0,34
Spain,ESP,"Mar 1, 2020",0,66
Spain,ESP,"Mar 2, 2020",0,83
Spain,ESP,"Mar 3, 2020",0,114
Spain,ESP,"Mar 4, 2020",0,151
Spain,ESP,"Mar 5, 2020",1,200
Spain,ESP,"Mar 6, 2020",3,261
Spain,ESP,"Mar 7, 2020",5,374
Spain,ESP,"Mar 8, 2020",5,430
Spain,ESP,"Mar 9, 2020",5,589
Spain,ESP,"Mar 10, 2020",28,1204
Spain,ESP,"Mar 11, 2020",35,1639
Spain,ESP,"Mar 12, 2020",47,2140
Spain,ESP,"Mar 13, 2020",84,3004
Spain,ESP,"Mar 14, 2020",121,4231
Spain,ESP,"Mar 15, 2020",136,5753
Spain,ESP,"Mar 16, 2020",288,7753
Spain,ESP,"Mar 17, 2020",309,9191
Spain,ESP,"Mar 18, 2020",491,11178
Spain,ESP,"Mar 19, 2020",598,13716
Spain,ESP,"Mar 20, 2020",767,17147
Spain,ESP,"Mar 21, 2020",1002,19980
Spain,ESP,"Mar 22, 2020",1326,24926
Spain,ESP,"Mar 23, 2020",1720,28572
Spain,ESP,"Mar 24, 2020",2182,33089
Spain,ESP,"Mar 25, 2020",2696,39673
Spain,ESP,"Mar 26, 2020",3434,47610
Spain,ESP,"Mar 27, 2020",4089,56188
Sri Lanka,LKA,"Dec 31, 2019",0,0
Sri Lanka,LKA,"Jan 1, 2020",0,0
Sri Lanka,LKA,"Jan 2, 2020",0,0
Sri Lanka,LKA,"Jan 3, 2020",0,0
Sri Lanka,LKA,"Jan 4, 2020",0,0
Sri Lanka,LKA,"Jan 5, 2020",0,0
Sri Lanka,LKA,"Jan 6, 2020",0,0
Sri Lanka,LKA,"Jan 7, 2020",0,0
Sri Lanka,LKA,"Jan 8, 2020",0,0
Sri Lanka,LKA,"Jan 9, 2020",0,0
Sri Lanka,LKA,"Jan 10, 2020",0,0
Sri Lanka,LKA,"Jan 11, 2020",0,0
Sri Lanka,LKA,"Jan 12, 2020",0,0
Sri Lanka,LKA,"Jan 13, 2020",0,0
Sri Lanka,LKA,"Jan 14, 2020",0,0
Sri Lanka,LKA,"Jan 15, 2020",0,0
Sri Lanka,LKA,"Jan 16, 2020",0,0
Sri Lanka,LKA,"Jan 17, 2020",0,0
Sri Lanka,LKA,"Jan 18, 2020",0,0
Sri Lanka,LKA,"Jan 19, 2020",0,0
Sri Lanka,LKA,"Jan 20, 2020",0,0
Sri Lanka,LKA,"Jan 21, 2020",0,0
Sri Lanka,LKA,"Jan 22, 2020",0,0
Sri Lanka,LKA,"Jan 23, 2020",0,0
Sri Lanka,LKA,"Jan 24, 2020",0,0
Sri Lanka,LKA,"Jan 25, 2020",0,0
Sri Lanka,LKA,"Jan 26, 2020",0,0
Sri Lanka,LKA,"Jan 27, 2020",0,0
Sri Lanka,LKA,"Jan 28, 2020",0,1
Sri Lanka,LKA,"Jan 29, 2020",0,1
Sri Lanka,LKA,"Jan 30, 2020",0,1
Sri Lanka,LKA,"Jan 31, 2020",0,1
Sri Lanka,LKA,"Feb 1, 2020",0,1
Sri Lanka,LKA,"Feb 2, 2020",0,1
Sri Lanka,LKA,"Feb 3, 2020",0,1
Sri Lanka,LKA,"Feb 4, 2020",0,1
Sri Lanka,LKA,"Feb 5, 2020",0,1
Sri Lanka,LKA,"Feb 6, 2020",0,1
Sri Lanka,LKA,"Feb 7, 2020",0,1
Sri Lanka,LKA,"Feb 8, 2020",0,1
Sri Lanka,LKA,"Feb 9, 2020",0,1
Sri Lanka,LKA,"Feb 10, 2020",0,1
Sri Lanka,LKA,"Feb 11, 2020",0,1
Sri Lanka,LKA,"Feb 12, 2020",0,1
Sri Lanka,LKA,"Feb 13, 2020",0,1
Sri Lanka,LKA,"Feb 14, 2020",0,1
Sri Lanka,LKA,"Feb 15, 2020",0,1
Sri Lanka,LKA,"Feb 16, 2020",0,1
Sri Lanka,LKA,"Feb 17, 2020",0,1
Sri Lanka,LKA,"Feb 18, 2020",0,1
Sri Lanka,LKA,"Feb 19, 2020",0,1
Sri Lanka,LKA,"Feb 20, 2020",0,1
Sri Lanka,LKA,"Feb 21, 2020",0,1
Sri Lanka,LKA,"Feb 22, 2020",0,1
Sri Lanka,LKA,"Feb 23, 2020",0,1
Sri Lanka,LKA,"Feb 24, 2020",0,1
Sri Lanka,LKA,"Feb 25, 2020",0,1
Sri Lanka,LKA,"Feb 26, 2020",0,1
Sri Lanka,LKA,"Feb 27, 2020",0,1
Sri Lanka,LKA,"Feb 28, 2020",0,1
Sri Lanka,LKA,"Feb 29, 2020",0,1
Sri Lanka,LKA,"Mar 1, 2020",0,1
Sri Lanka,LKA,"Mar 2, 2020",0,1
Sri Lanka,LKA,"Mar 12, 2020",0,2
Sri Lanka,LKA,"Mar 13, 2020",0,3
Sri Lanka,LKA,"Mar 14, 2020",0,6
Sri Lanka,LKA,"Mar 15, 2020",0,11
Sri Lanka,LKA,"Mar 16, 2020",0,19
Sri Lanka,LKA,"Mar 17, 2020",0,29
Sri Lanka,LKA,"Mar 18, 2020",0,42
Sri Lanka,LKA,"Mar 19, 2020",0,42
Sri Lanka,LKA,"Mar 20, 2020",0,53
Sri Lanka,LKA,"Mar 21, 2020",0,66
Sri Lanka,LKA,"Mar 22, 2020",0,78
Sri Lanka,LKA,"Mar 23, 2020",0,87
Sri Lanka,LKA,"Mar 24, 2020",0,97
Sri Lanka,LKA,"Mar 25, 2020",0,102
Sri Lanka,LKA,"Mar 26, 2020",0,102
Sri Lanka,LKA,"Mar 27, 2020",0,106
Sudan,SDN,"Mar 14, 2020",0,1
Sudan,SDN,"Mar 15, 2020",1,1
Sudan,SDN,"Mar 16, 2020",1,1
Sudan,SDN,"Mar 17, 2020",1,1
Sudan,SDN,"Mar 18, 2020",1,1
Sudan,SDN,"Mar 19, 2020",1,2
Sudan,SDN,"Mar 20, 2020",1,2
Sudan,SDN,"Mar 21, 2020",1,2
Sudan,SDN,"Mar 22, 2020",1,2
Sudan,SDN,"Mar 23, 2020",1,2
Sudan,SDN,"Mar 24, 2020",1,2
Sudan,SDN,"Mar 25, 2020",1,3
Sudan,SDN,"Mar 26, 2020",1,3
Sudan,SDN,"Mar 27, 2020",1,3
Suriname,SUR,"Mar 15, 2020",0,1
Suriname,SUR,"Mar 21, 2020",0,1
Suriname,SUR,"Mar 22, 2020",0,5
Suriname,SUR,"Mar 23, 2020",0,5
Suriname,SUR,"Mar 24, 2020",0,6
Suriname,SUR,"Mar 25, 2020",0,8
Suriname,SUR,"Mar 26, 2020",0,8
Suriname,SUR,"Mar 27, 2020",0,8
Swaziland,SWZ,"Mar 15, 2020",0,1
Swaziland,SWZ,"Mar 16, 2020",0,1
Swaziland,SWZ,"Mar 17, 2020",0,1
Swaziland,SWZ,"Mar 18, 2020",0,1
Swaziland,SWZ,"Mar 19, 2020",0,1
Swaziland,SWZ,"Mar 20, 2020",0,1
Swaziland,SWZ,"Mar 21, 2020",0,1
Swaziland,SWZ,"Mar 22, 2020",0,1
Swaziland,SWZ,"Mar 23, 2020",0,4
Swaziland,SWZ,"Mar 24, 2020",0,4
Swaziland,SWZ,"Mar 25, 2020",0,4
Swaziland,SWZ,"Mar 26, 2020",0,4
Swaziland,SWZ,"Mar 27, 2020",0,6
Sweden,SWE,"Dec 31, 2019",0,0
Sweden,SWE,"Jan 1, 2020",0,0
Sweden,SWE,"Jan 2, 2020",0,0
Sweden,SWE,"Jan 3, 2020",0,0
Sweden,SWE,"Jan 4, 2020",0,0
Sweden,SWE,"Jan 5, 2020",0,0
